relative_path,size_bytes,sha256
evidence/runs/V2_INT_I4I8_FIXED/summary.kv,733,487b676f4f2acb8d90de65b1c6dcdbda9427528d168b9675f4c286197669adb1
evidence/runs/V2_INT_I8I8_FIXED/meta.json,728,82f965dbe5f5f54d37b7340448601a3e9b57354ec4b67f78643955e7072c9e29
evidence/runs/V2_INT_I8I8_FIXED/reports/analyze.log,57203,88a243ee06384540d4a32911ea80f38a364427686d7bc473d3905ae3e6c3c26a
evidence/runs/V2_INT_I8I8_FIXED/reports/check_design_post.rpt,19148,b870646f759c54dcbac99a834fd7dd0fed62c81aa4cf6e6522e65311ea6bb478
evidence/runs/V2_INT_I8I8_FIXED/reports/report_area.rpt,1862,93963a8004cdb30f87cae19bd3728a267e4f1f93cf5f761f1bdf13d221191b34
evidence/runs/V2_INT_I8I8_FIXED/reports/report_constraints.rpt,779,10b10ffad6dc3d3e2233cca3af3696512820e95655091d01e28755caa5707a53
evidence/runs/V2_INT_I8I8_FIXED/reports/report_qor.rpt,2455,03614f8e672802f8712a198202c4574c333f5aac39ba6b0d2f7d86020e0aa3fb
evidence/runs/V2_INT_I8I8_FIXED/reports/report_reference_post.rpt,6262,55b2ac3e203e5376e6f1cded98d74965bac6fecf807e17a513837a3312889674
evidence/runs/V2_INT_I8I8_FIXED/reports/report_reference_pre.rpt,57898,f110fd7529e91e8a15a1ee1ca7fa824009d18f561bacf0e49692f873a2a9d70d
evidence/runs/V2_INT_I8I8_FIXED/reports/report_resources_post.rpt,143777,09537485bc3bf388fd7b03a1550758492a29432de3da0ec8ea76dfa2782e8c70
evidence/runs/V2_INT_I8I8_FIXED/reports/report_resources_pre.rpt,10602,1cc634ea2268d775ec7a52906885dd5c3841c54a7fa90deb04c359c55a922f92
evidence/runs/V2_INT_I8I8_FIXED/reports/report_timing.rpt,234311,a34c066af8f8d4738f85c6f8fc707d90877509fc0b2ef590e58104c9f0c4f4f8
evidence/runs/V2_INT_I8I8_FIXED/summary.kv,733,7d3ba9151d67d15e83ffb2546ca6fdcc8174b9b2d52f1ad55cd48b7303dd958c
evidence/runs/V2_SEPARATE_FULL_FTZ/meta.json,761,b610cb223a62c11efa3b3319ac9e4062df80edcf0ad6f22a2ec3d6e38414e3e8
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/analyze.log,203662,06d95c5ad540155bb97c4d4bb9beee303e1df9b1d727ddac645b44b79e54b524
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/check_design_post.rpt,116602,5e7df086546678a9f6e0d474a6b72403741eae33a6fd1e2f8eb10c761b82e7d2
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/report_area.rpt,2184,3a6238c4ecaaccf1d9e12022dd576c54cf5a258bb51ee2f51a96a9c99c87e3cb
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/report_constraints.rpt,65123,f0adc63fd6c94b7b987db02902934999f2a15820272efe829eb5d21d97bd6639
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/report_qor.rpt,2603,2cc2edbe0f99e122dabe0ac40d785eff655eabd0bf99d39134b401f456752b3d
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/report_reference_post.rpt,43913,a318b7571907b490b364a83d1faed099562ae4813b86d4030f51b30748c4a86c
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/report_reference_pre.rpt,173136,8afc72c575fa9734d6f9bc4f8c20f4516f6a74d7abdb1b7f120130289b51eb67
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/report_resources_post.rpt,671219,51995a354bd48d1340d5774b5ddc98ea20b31c5c825bb1f1ff0444acdf036dfc
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/report_resources_pre.rpt,31360,00ea17ee674d48fdea8fe8e068e7d6c6b5f3eefead036f38b6206076e0668393
evidence/runs/V2_SEPARATE_FULL_FTZ/reports/report_timing.rpt,308873,b3d78687b8ce2bf1c48a387ae9826f5a80474e08ea9d833b64dbb1d18d391e60
evidence/runs/V2_SEPARATE_FULL_FTZ/summary.kv,740,7aac3b47d8a74635980a817f43d1fa9c86a464ec0f80d4e27e88c9bc448521c6
evidence/runs/V2_SHARED_BASE4_FTZ/meta.json,732,c6e5fbe77b5e015df6a128ead310f657fde2eccda98e9e3fa8f6d5efb8869ef6
evidence/runs/V2_SHARED_BASE4_FTZ/reports/analyze.log,34792,d1f4c9e6486e3d2d4a42d5d3dbe06e041e8bde580e4ec625bf5891339a29edf8
evidence/runs/V2_SHARED_BASE4_FTZ/reports/check_design_post.rpt,2412,f0f24380fd566c37e43873d91d4f5d3019960eb29740e96f080f8dc5356cb7e3
evidence/runs/V2_SHARED_BASE4_FTZ/reports/report_area.rpt,2058,ce45dcb7a5f66affc0ed8a87ac74ff15f4fbb03fc55fcbba3288af9f3e3ce041
evidence/runs/V2_SHARED_BASE4_FTZ/reports/report_constraints.rpt,779,cb2cb1428052ab114342d3d5e4420171670cadf91932223d3a6c68df3e90aad3
evidence/runs/V2_SHARED_BASE4_FTZ/reports/report_qor.rpt,2603,6d96ccb3583c010af038eebd0b88bb2832026dd3b3a4a0809b4a6e24b9924bd9
evidence/runs/V2_SHARED_BASE4_FTZ/reports/report_reference_post.rpt,41803,ae41ea13b73498b8a7ea986b8395fda0c8c58bb0f5b6f6b37d7120b1204e4bcf
evidence/runs/V2_SHARED_BASE4_FTZ/reports/report_reference_pre.rpt,58961,dcae94fe3207f087d82eb285f4fc87db3446a582e9ac19ff604730d60fdb5646
evidence/runs/V2_SHARED_BASE4_FTZ/reports/report_resources_post.rpt,336850,84d76b75eaf62c7b1c69164e642724b18502a710d1867aa9f28daeac8e7a03e5
evidence/runs/V2_SHARED_BASE4_FTZ/reports/report_resources_pre.rpt,10698,1b2d574623dbe5419257b2535fcfedb3d5937d84013bf2b37bb31ef1cbd8af5a
evidence/runs/V2_SHARED_BASE4_FTZ/reports/report_timing.rpt,313447,1898bf7cd65908041536c83129931c32110d9f211586facced60d63757e9ca15
evidence/runs/V2_SHARED_BASE4_FTZ/summary.kv,739,a6b83e398bb57741bdd2640503429dd415d09997af3c73bada456e856c62a429
evidence/runs/V2_SHARED_FULL7_FTZ/meta.json,709,bc08489ce06c1c0558f5932d833243e58eee80f0363a4fa281d7c2c4e6b9f0ee
evidence/runs/V2_SHARED_FULL7_FTZ/reports/analyze.log,40302,a4f645b54da3656a87770fe248cd9730a522cff1d8dcfce97d1dfdaab0ce0465
evidence/runs/V2_SHARED_FULL7_FTZ/reports/check_design_post.rpt,1380,f8a0c8e4268de217f3c96bad3509f9dab2f789247ad4cbe8077e93cde4beee5c
evidence/runs/V2_SHARED_FULL7_FTZ/reports/report_area.rpt,2058,40b1fd01cb458a15b25f7af6e2f92a76727d292c83c46e2f8d2c9cbc01586357
evidence/runs/V2_SHARED_FULL7_FTZ/reports/report_constraints.rpt,1131,884176da692cbcb6e5629558b78e7e6ee9d3c646ee2ff04b531798daeb03506d
evidence/runs/V2_SHARED_FULL7_FTZ/reports/report_qor.rpt,2603,0b7aaa729c3397b952df7cebdb4eacfb8b26c3df0d1f44ba30b0981c7ff5778d
evidence/runs/V2_SHARED_FULL7_FTZ/reports/report_reference_post.rpt,40785,c6d0b4ac7f74a6dbd704c028a9a6ec9d453afbcdbf39eb6603a4687387df3051
evidence/runs/V2_SHARED_FULL7_FTZ/reports/report_reference_pre.rpt,59032,3248b60412b9303292011980fbe3aa0866d78ecd46ddf0ae3e1ba93acacfaffc
evidence/runs/V2_SHARED_FULL7_FTZ/reports/report_resources_post.rpt,346482,3398471e2eed86fa187199c7ba20573d89f7cd71a217348d970488a0eefca2b7
evidence/runs/V2_SHARED_FULL7_FTZ/reports/report_resources_pre.rpt,10698,fead57e019940e0f7f3fb3ec9155f7ef01a416f970800c52e31d6cba5990c6a4
evidence/runs/V2_SHARED_FULL7_FTZ/reports/report_timing.rpt,316940,0b6f877c369b0b57f448ddfeeea41b2516de1f59e707b2973c6e5e64d62fa2b9
evidence/runs/V2_SHARED_FULL7_FTZ/summary.kv,737,de047587eb71eafa902cbec3762f7db3cd22859a76506742c8635ed74195850f
evidence/runs/V2_SHARED_FULL7_SPECIAL/meta.json,726,07bb47f169c6c7908d1dc9b4936493e2d3cf142c2af1b59ed10a3bade59bd21d
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/analyze.log,36858,dcb36b8e44f23dbd9852e9f3d97fe084bd2f26fcf2ca4f06fcb08645d1b15f86
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/check_design_post.rpt,1380,8c836cd75869a0517bb212607dc8c8a9ef364563ebef4035efa28e56e8a1b2f4
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/report_area.rpt,2058,244179f17ad7dab33a808af17bec9dd45b545ee01749976f6006af91c633d8c1
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/report_constraints.rpt,779,997072dbd7bc382783ef6bb22d607698288636b8c8e5fcf6be2ba10cce256abe
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/report_qor.rpt,2603,1dece81fbcf7aeb889364262714878b3d7bf708a7e537cad11a0c53d419b2fac
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/report_reference_post.rpt,40069,2aa43def8806005fea5c89dbfccb13c6d7e2e137c0bb96d3efba00e7c4595031
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/report_reference_pre.rpt,61304,01b2151f277b3d84c7d92910d2f1862227072751af200347a582710a96fd9485
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/report_resources_post.rpt,346498,79b9fec82a617158cdd6b7e898112c1fb1c776f74440ddb6309b6cae93dd9661
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/report_resources_pre.rpt,10698,caa43f04c188582dbf0c3f1ac2acbb721f7fdb4c032555b64753ad7a7ed2bfac
evidence/runs/V2_SHARED_FULL7_SPECIAL/reports/report_timing.rpt,313129,b4337201d58ea63c3be137786e1afe040ca989efd4d23ec61e63e6285c3a4628
evidence/runs/V2_SHARED_FULL7_SPECIAL/summary.kv,742,4f1f2e9abd859242040fa9d2ec60188100beeea4171ba9e1f6c51ee0b9a380cf
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/meta.json,717,4816662b479be117529b9b62dc803f71b7d8aebccd80fbe9310c5caff96d5fbb
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/analyze.log,39614,ece63c7e0d7edf0151b8596db4a78d438848803e513bccbfe570b3ce0466593a
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/check_design_post.rpt,1818,92d604ac833a430b97103d957ee0194d1b0c82427a165aff00568f05f7a9b218
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/report_area.rpt,2058,e7f43a3e5adc83f502e32a8970fc4d887f56160371d8e0275ecee2776db7d691
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/report_constraints.rpt,4279,5cc13cebc2211156dd6a4e090708742c040f27eae5db552115cd7824d5a8a93b
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/report_qor.rpt,2603,55f04d83ef0ec69d0206df0af25bd00756f3617bac2f7ec08f412d1c849198b4
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/report_reference_post.rpt,42496,966e684c3b53967ea009884f91e7ac20291e5c4676a9c1fb350c69f8d50e0252
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/report_reference_pre.rpt,58961,726f5cd293cc0d6f5921aad587bf70a9ae250724521011108d2d8ec81620cb4f
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/report_resources_post.rpt,344031,0ff9132c565ced71c407b8ac467d2459e4d9a5336f28f32983abbe558cfaec89
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/report_resources_pre.rpt,10698,00a2069d271c7562b9869ce9d32881c0351d9660689bcd2c6dd91803c8b07395
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/reports/report_timing.rpt,309144,6dbc4447d30389216363c8ae3c37a4b14948ec90f2142623928a671483e0d7ae
evidence/runs/V2_SHARED_PLUS_I4BF16_FTZ/summary.kv,744,eaf71c4334bb2ab3ec4b250740708a6b8b28af37464e042b179504fca663d378
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/meta.json,701,706227a61e7c0c98c4b4e4065b7b816409dde03e65be63c5671a9e6e5964e9de
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/analyze.log,38032,f7534be4d459513f12a5946149b2f4282c5375ea3d31f60d4640a34e86b4fedc
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/check_design_post.rpt,2115,04318a479d07534c9688d430740ae2835e7f941144b93ac4ed346037990cc8f5
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/report_area.rpt,2058,650cfea8668d25a79daa95d2b606eb76ff247db175d974deac5c5bd6b3357a15
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/report_constraints.rpt,1131,7441ddd67eb36be32f2a2cf894844e55ff874824254325519386c591f5891d87
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/report_qor.rpt,2603,e97a523d1e411c75e28ca10295bf35721b8c047a31b14d7420f729a9d70093ab
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/report_reference_post.rpt,41984,f102838ba517a524c8794aa2e566d159682fe181a9610f406a3e5ad4bf13b018
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/report_reference_pre.rpt,58961,503b5d4d58f0a0e1a6ab63e433e374f534f3c48c97a7a2321fbe29db0c515fc7
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/report_resources_post.rpt,340164,bcdd55ca58caf294cafea380798d1189e989b708a4367cf9bf455ad831f028ef
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/report_resources_pre.rpt,10698,cc3b1e3b5fa6e1fce459071f6f61dfa5ff3b05aabe9d29864422c87760a4be80
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/reports/report_timing.rpt,312255,c795cfaa0526477ee49a3d4bd3303a94c9a68996e9f854069fa0e0f7e27bb397
evidence/runs/V2_SHARED_PLUS_I4FP8_FTZ/summary.kv,742,2f9d37db742f441e1897d68a3ba0cc350eec6be8ef6ea1561841fa7c0f5ef02c
results/bf16_accum_error.csv,1512,19e590e22fe579c01169b539a682048307eda45e86beb575bbf9c09b8eb030b0
results/local_dc/LOCAL_EXECUTION_REPORT.md,1611,c731fc437388dec13b567198c95cec3b4ae9ac5f2ce8daf2c52881fae78d0824
results/local_dc/README.md,267,f6f3a30a36d972cc3d7d383d12ffc5a1a0e13e8ef509929fedc5a4f8e4735eb5
results/local_dc/architecture_decision.json,487,6bad32ba803dcf53ec9b37c047a02656062e53c3f4dc4e4f7518f51dbd8881da
results/local_dc/architecture_pareto.csv,614,dd0a0628d321e3f80e7a5c6581064e1e9f405e50b46e1238245d2d3160950978
results/local_dc/brick_sharing_proof.json,346,75167fea07b9ab934c7e483e941ead9fe0f35052e0bc2a62cb7f70e2e25a16a4
results/local_dc/critical_path_summary.csv,3233,99f8305c60c46352361767709581f9b378340205f033497916000e09ee23bf2f
results/local_dc/fusion16_v2_area_1ghz.csv,17511,7ab9371a5a9338839d649f4d640db1956c0ef60db79ee7cbf4d4909763419a92
results/local_dc/mode_ablation.csv,838,2e2a64df098d3a34fae90c4f8fc3db85ace3420d4707f9bbfab84c3e7098b429
results/local_dc/p5_ablation_decision.json,2308,3e7db60d39e62b44309904869a2de8562873b565473b12c89701f64bfc190b28
results/local_dc/validation_report.txt,27,105d34fbe10e72ed477c725fb7d92c47209215779952c4276de549c775087668
results/local_dc/vcs_crosscheck_summary.csv,131,94beb295c9511da024d57e32fc9e440eb6929bc7725140e5a754f866472d1153
results/rtl_vectors_smoke.jsonl.sha256,90,d6df222b424069bd45a4083b8303f7f5d83797230b31ef18b2020447b6b03cf7
results/rtl_vectors_v2.jsonl.sha256,87,05193eba432361775b1175b2cefdb33c3099addb87239d00cc3ee4f70709586c
